raceId,driverId,constructorId,grid,position,positionOrder,points,laps,milliseconds,fastestLapSpeed,statusId,year,circuitId,race_name,driverRef,forename,surname,nationality,driver_name,constructorRef,team_name,circuitRef,circuit_name,country,qual_position,pit_stop_count,pit_total_ms,avg_lap_ms,driverRef_enc,constructorRef_enc,circuitRef_enc,driver_avg_finish,team_avg_finish,driver_win_rate,top10,top3
1120,807,210,8,15.0,15,0.0,58,5306320.0,213.093,1,2023,24,Abu Dhabi Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,yas_marina,Yas Marina Circuit,UAE,8.0,2.0,43942.0,91488.27586206897,48,12,35,14.8,14.8,0.0,0,0
1121,807,210,10,16.0,16,0.0,56,,205.445,11,2024,3,Bahrain Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,bahrain,Bahrain International Circuit,Bahrain,10.0,3.0,85759.0,98613.82142857143,48,12,2,15.0,15.0,0.0,0,0
1122,807,210,15,10.0,10,1.0,50,4920269.0,240.633,1,2024,77,Saudi Arabian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,jeddah,Jeddah Corniche Circuit,Saudi Arabia,15.0,1.0,21035.0,98405.38,48,12,13,15.0,15.0,0.0,1,0
1123,807,210,16,9.0,9,2.0,58,4931396.0,234.158,1,2024,1,Australian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,albert_park,Albert Park Grand Prix Circuit,Australia,16.0,2.0,36465.0,85024.06896551725,48,12,0,14.4,14.4,0.0,1,0
1124,807,210,12,11.0,11,0.0,52,,219.304,11,2024,22,Japanese Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,suzuka,Suzuka Circuit,Japan,12.0,3.0,1628501.0,132129.5,48,12,31,13.8,13.8,0.0,0,0
1125,807,210,9,10.0,10,1.0,56,6113030.0,194.649,1,2024,17,Chinese Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,shanghai,Shanghai International Circuit,China,9.0,2.0,46340.0,109161.25,48,12,27,12.2,12.2,0.0,1,0
1126,807,210,9,11.0,11,0.0,57,5490665.0,211.909,1,2024,79,Miami Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,miami,Miami International Autodrome,USA,9.0,2.0,45542.0,96327.45614035087,48,12,17,11.2,11.2,0.0,0,0
1127,807,210,10,11.0,11,0.0,62,,216.308,11,2024,21,Emilia Romagna Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,imola,Autodromo Enzo e Dino Ferrari,Italy,10.0,1.0,29749.0,83073.04838709677,48,12,9,10.2,10.2,0.0,0,0
1128,807,210,19,,19,0.0,0,,204.902,4,2024,6,Monaco Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,monaco,Circuit de Monaco,Monaco,12.0,0.0,0.0,112237.96753246753,48,12,18,10.4,10.4,0.0,0,0
1129,807,210,17,11.0,11,0.0,70,6378751.0,204.733,1,2024,7,Canadian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,villeneuve,Circuit Gilles Villeneuve,Canada,19.0,3.0,73652.0,91125.0142857143,48,12,34,12.4,12.4,0.0,0,0
1130,807,210,13,11.0,11,0.0,66,5379442.0,213.273,1,2024,4,Spanish Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,catalunya,Circuit de Barcelona-Catalunya,Spain,13.0,2.0,45240.0,81430.93939393939,48,12,5,12.4,12.4,0.0,0,0
1131,807,210,9,6.0,6,8.0,71,5116886.0,221.388,1,2024,70,Austrian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,red_bull_ring,Red Bull Ring,Austria,9.0,2.0,44169.0,72068.81690140846,48,12,23,12.6,12.6,0.0,1,0
1132,807,210,6,6.0,6,8.0,52,5002781.0,236.07,1,2024,9,British Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,silverstone,Silverstone Circuit,UK,6.0,2.0,59677.0,96207.32692307692,48,12,28,11.6,11.6,0.0,1,0
1133,807,210,11,13.0,13,0.0,69,,188.969,11,2024,11,Hungarian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,hungaroring,Hungaroring,Hungary,11.0,2.0,44759.0,85727.14492753622,48,12,8,10.6,10.6,0.0,0,0
1134,807,210,16,18.0,18,0.0,44,89359.0,231.422,1,2024,13,Belgian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,spa,Circuit de Spa-Francorchamps,Belgium,16.0,2.0,46830.0,111042.56818181818,48,12,30,9.4,9.4,0.0,0,0
1135,807,210,12,11.0,11,0.0,71,,202.656,11,2024,39,Dutch Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,zandvoort,Circuit Park Zandvoort,Netherlands,13.0,1.0,21619.0,76968.07042253521,48,12,37,10.8,10.8,0.0,0,0
1136,807,210,10,17.0,17,0.0,52,,250.432,11,2024,14,Italian Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,monza,Autodromo Nazionale di Monza,Italy,10.0,2.0,75451.0,86761.48076923077,48,12,19,10.8,10.8,0.0,0,0
1137,807,210,12,11.0,11,0.0,51,5671472.0,200.674,1,2024,73,Azerbaijan Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,baku,Baku City Circuit,Azerbaijan,13.0,1.0,21617.0,111205.33333333333,48,12,3,13.0,13.0,0.0,0,0
1138,807,210,6,9.0,9,2.0,61,,182.456,11,2024,15,Singapore Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,marina_bay,Marina Bay Street Circuit,Singapore,6.0,1.0,29808.0,99273.95081967213,48,12,16,14.0,14.0,0.0,1,0
1139,807,210,11,8.0,8,4.0,56,5772596.0,201.686,1,2024,69,United States Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,americas,Circuit of the Americas,USA,12.0,1.0,24500.0,103082.07142857143,48,12,1,13.2,13.2,0.0,1,0
1140,807,210,10,9.0,9,2.0,70,,191.885,11,2024,32,Mexico City Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,rodriguez,Autódromo Hermanos Rodríguez,Mexico,10.0,1.0,23077.0,86550.28571428571,48,12,25,11.2,11.2,0.0,1,0
1141,807,210,17,,20,0.0,0,,185.191,2,2024,18,São Paulo Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,interlagos,Autódromo José Carlos Pace,Brazil,19.0,3.0,112943.0,98595.63333333333,48,12,11,10.8,10.8,0.0,0,0
1142,807,210,9,8.0,8,4.0,50,4985777.0,231.129,1,2024,80,Las Vegas Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,vegas,Las Vegas Strip Street Circuit,United States,9.0,2.0,43213.0,99715.54,48,12,33,11.4,11.4,0.0,1,0
1143,807,210,18,,16,0.0,39,,227.458,20,2024,78,Qatar Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,losail,Losail International Circuit,Qatar,18.0,4.0,122802.0,98320.71794871795,48,12,14,10.8,10.8,0.0,0,0
1144,807,210,7,8.0,8,4.0,58,5268845.0,213.249,1,2024,24,Abu Dhabi Grand Prix,hulkenberg,Nico,Hülkenberg,German,Nico Hülkenberg,haas,Haas F1 Team,yas_marina,Yas Marina Circuit,UAE,4.0,1.0,21530.0,90842.1551724138,48,12,35,12.2,12.2,0.0,1,0
337,808,4,17,,21,0.0,13,,182.422,22,2010,3,Bahrain Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,bahrain,Bahrain International Circuit,Bahrain,17.0,0.0,0.0,125841.76923076923,88,29,2,11.023933506909673,13.2,0.0,0,0
338,808,4,18,,19,0.0,9,,185.11,20,2010,1,Australian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,albert_park,Albert Park Grand Prix Circuit,Australia,18.0,0.0,0.0,128421.22222222222,88,29,0,21.0,13.4,0.0,0,0
339,808,4,11,,19,0.0,32,,198.174,6,2010,2,Malaysian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,sepang,Sepang International Circuit,Malaysia,11.0,0.0,0.0,103573.71875,88,29,26,20.0,15.2,0.0,0,0
340,808,4,14,7.0,7,6.0,56,6449763.0,189.05,1,2010,17,Chinese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,shanghai,Shanghai International Circuit,China,14.0,0.0,0.0,115174.33928571429,88,29,27,19.666666666666668,17.2,0.0,1,0
341,808,4,19,11.0,11,0.0,65,,196.068,11,2010,4,Spanish Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,catalunya,Circuit de Barcelona-Catalunya,Spain,14.0,0.0,0.0,88927.8,88,29,5,16.5,15.6,0.0,0,0
342,808,4,14,13.0,13,0.0,73,,157.371,23,2010,6,Monaco Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,monaco,Circuit de Monaco,Monaco,14.0,0.0,0.0,84754.72222222222,88,29,18,15.4,15.4,0.0,0,0
343,808,4,9,15.0,15,0.0,57,,215.519,11,2010,5,Turkish Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,istanbul,Istanbul Park,Turkey,9.0,0.0,0.0,94139.54385964913,88,29,12,13.8,13.8,0.0,0,0
344,808,4,14,17.0,17,0.0,68,,197.596,12,2010,7,Canadian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,villeneuve,Circuit Gilles Villeneuve,Canada,14.0,0.0,0.0,83902.36764705883,88,29,34,13.0,13.0,0.0,0,0
345,808,4,10,14.0,14,0.0,57,6077858.0,194.889,1,2010,12,European Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,valencia,Valencia Street Circuit,Spain,10.0,0.0,0.0,106629.08771929824,88,29,32,12.6,12.6,0.0,0,0
346,808,4,15,13.0,13,0.0,52,5137574.0,229.311,1,2010,9,British Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,silverstone,Silverstone Circuit,UK,16.0,0.0,0.0,98799.5,88,29,28,14.0,14.0,0.0,0,0
347,808,4,13,10.0,10,1.0,66,,213.3,11,2010,10,German Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,hockenheimring,Hockenheimring,Germany,13.0,0.0,0.0,79925.9696969697,88,29,7,14.4,14.4,0.0,1,0
348,808,4,7,5.0,5,10.0,70,6138763.0,188.207,1,2010,11,Hungarian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,hungaroring,Hungaroring,Hungary,7.0,0.0,0.0,87696.61428571428,88,29,8,13.8,13.8,0.0,1,0
349,808,4,23,9.0,9,2.0,44,5368119.0,226.799,1,2010,13,Belgian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,spa,Circuit de Spa-Francorchamps,Belgium,24.0,0.0,0.0,122002.70454545454,88,29,30,11.8,11.8,0.0,1,0
350,808,4,20,13.0,13,0.0,53,4663491.0,246.382,1,2010,14,Italian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,monza,Autodromo Nazionale di Monza,Italy,15.0,0.0,0.0,87990.39622641509,88,29,19,10.2,10.2,0.0,0,0
351,808,4,12,11.0,11,0.0,60,,163.202,11,2010,15,Singapore Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,marina_bay,Marina Bay Street Circuit,Singapore,13.0,0.0,0.0,117960.31666666667,88,29,16,10.0,10.0,0.0,0,0
352,808,4,13,,22,0.0,0,,204.902,3,2010,22,Japanese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,suzuka,Suzuka Circuit,Japan,13.0,0.0,0.0,103776.01886792453,88,29,31,9.6,9.6,0.0,0,0
353,808,4,20,,18,0.0,39,,178.835,3,2010,35,Korean Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,yeongam,Korean International Circuit,Korea,15.0,0.0,0.0,213624.89743589744,88,29,36,12.0,12.0,0.0,0,0
354,808,4,10,16.0,16,0.0,70,,205.503,11,2010,18,Brazilian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,interlagos,Autódromo José Carlos Pace,Brazil,10.0,0.0,0.0,80567.61428571428,88,29,11,14.6,14.6,0.0,0,0
355,808,4,10,6.0,6,8.0,55,6020357.0,195.427,1,2010,24,Abu Dhabi Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,yas_marina,Yas Marina Circuit,UAE,10.0,0.0,0.0,109461.03636363636,88,29,35,16.0,16.0,0.0,1,0
841,808,4,6,3.0,3,15.0,58,5400819.0,211.969,1,2011,1,Australian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,albert_park,Albert Park Grand Prix Circuit,Australia,6.0,2.0,50218.0,93117.56896551725,88,29,0,14.6,14.6,0.0,1,1
842,808,4,8,17.0,17,0.0,52,,197.466,3,2011,2,Malaysian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,sepang,Sepang International Circuit,Malaysia,8.0,3.0,74556.0,105781.67307692308,88,29,26,13.0,13.0,0.0,0,0
843,808,4,10,9.0,9,2.0,56,5875630.0,193.792,1,2011,17,Chinese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,shanghai,Shanghai International Circuit,China,10.0,2.0,43986.0,104921.96428571429,88,29,27,12.0,12.0,0.0,1,0
844,808,4,7,8.0,8,4.0,58,5485726.0,212.063,1,2011,5,Turkish Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,istanbul,Istanbul Park,Turkey,7.0,4.0,86245.0,94581.4827586207,88,29,12,10.2,10.2,0.0,1,0
845,808,4,6,11.0,11,0.0,65,,187.047,11,2011,4,Spanish Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,catalunya,Circuit de Barcelona-Catalunya,Spain,6.0,3.0,67827.0,92479.23076923077,88,29,5,8.6,8.6,0.0,0,0
846,808,4,10,,19,0.0,67,,150.191,4,2011,6,Monaco Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,monaco,Circuit de Monaco,Monaco,11.0,1.0,28856.0,83704.0895522388,88,29,18,9.6,9.6,0.0,0,0
847,808,4,10,5.0,5,10.0,70,14699932.0,198.593,1,2011,7,Canadian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,villeneuve,Circuit Gilles Villeneuve,Canada,10.0,2.0,47961.0,209999.0285714286,88,29,34,12.8,12.8,0.0,1,0
848,808,4,11,15.0,15,0.0,56,,189.124,11,2011,12,European Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,valencia,Valencia Street Circuit,Spain,11.0,3.0,64377.0,107340.07142857143,88,29,32,10.4,10.4,0.0,0,0
849,808,4,14,12.0,12,0.0,52,5401877.0,220.206,1,2011,9,British Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,silverstone,Silverstone Circuit,UK,14.0,2.0,49052.0,103882.25,88,29,28,11.6,11.6,0.0,0,0
850,808,4,9,10.0,10,1.0,59,,192.676,11,2011,20,German Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,nurburgring,Nürburgring,Germany,9.0,2.0,42021.0,99578.98305084746,88,29,21,12.4,12.4,0.0,1,0
851,808,4,12,12.0,12,0.0,69,,186.284,11,2011,11,Hungarian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,hungaroring,Hungaroring,Hungary,12.0,4.0,92688.0,93963.66666666667,88,29,8,12.2,12.2,0.0,0,0
852,808,4,10,9.0,9,2.0,44,5276810.0,224.263,1,2011,13,Belgian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,spa,Circuit de Spa-Francorchamps,Belgium,10.0,2.0,43374.0,119927.5,88,29,30,10.8,10.8,0.0,1,0
853,808,4,7,,22,0.0,0,,204.902,4,2011,14,Italian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,monza,Autodromo Nazionale di Monza,Italy,7.0,0.0,0.0,93899.40384615384,88,29,19,11.6,11.6,0.0,0,0
854,808,4,18,17.0,17,0.0,59,,159.913,12,2011,15,Singapore Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,marina_bay,Marina Bay Street Circuit,Singapore,18.0,3.0,91917.0,122646.61016949153,88,29,16,13.0,13.0,0.0,0,0
855,808,4,10,9.0,9,2.0,53,5496034.0,215.399,1,2011,22,Japanese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,suzuka,Suzuka Circuit,Japan,9.0,2.0,42136.0,103698.75471698113,88,29,31,14.0,14.0,0.0,1,0
856,808,4,8,,23,0.0,16,,191.658,4,2011,35,Korean Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,yeongam,Korean International Circuit,Korea,8.0,1.0,21478.0,111456.0625,88,29,36,13.8,13.8,0.0,0,0
857,808,4,16,11.0,11,0.0,59,,206.632,11,2011,68,Indian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,buddh,Buddh International Circuit,India,11.0,2.0,49656.0,92773.33898305085,88,29,4,16.0,16.0,0.0,0,0
858,808,4,12,13.0,13,0.0,54,,192.86,11,2011,24,Abu Dhabi Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,yas_marina,Yas Marina Circuit,UAE,12.0,2.0,40706.0,108357.4074074074,88,29,35,16.4,16.4,0.0,0,0
859,808,4,15,10.0,10,1.0,70,,201.43,11,2011,18,Brazilian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,renault,Renault,interlagos,Autódromo José Carlos Pace,Brazil,15.0,3.0,66052.0,79575.61428571428,88,29,11,14.6,14.6,0.0,1,0
860,808,207,19,,19,0.0,34,,204.806,38,2012,1,Australian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,albert_park,Albert Park Grand Prix Circuit,Australia,20.0,1.0,24579.0,96438.61764705883,88,9,0,13.2,19.2,0.0,0,0
861,808,207,19,16.0,16,0.0,55,,192.775,11,2012,2,Malaysian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,sepang,Sepang International Circuit,Malaysia,20.0,3.0,84412.0,180094.0,88,9,26,15.2,19.6,0.0,0,0
862,808,207,19,18.0,18,0.0,55,,191.664,11,2012,17,Chinese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,shanghai,Shanghai International Circuit,China,20.0,2.0,43858.0,105282.8,88,9,27,13.8,18.4,0.0,0,0
863,808,207,18,16.0,16,0.0,56,,198.191,11,2012,3,Bahrain Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,bahrain,Bahrain International Circuit,Bahrain,20.0,3.0,69999.0,102337.58928571429,88,9,2,15.2,18.2,0.0,0,0
864,808,207,18,17.0,17,0.0,65,,188.773,11,2012,4,Spanish Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,catalunya,Circuit de Barcelona-Catalunya,Spain,19.0,3.0,69745.0,92403.15384615384,88,9,5,15.8,17.4,0.0,0,0
865,808,207,18,,20,0.0,15,,148.765,10,2012,6,Monaco Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,monaco,Circuit de Monaco,Monaco,19.0,1.0,39391.0,89347.93333333333,88,9,18,17.2,17.2,0.0,0,0
866,808,207,18,19.0,19,0.0,69,,201.037,11,2012,7,Canadian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,villeneuve,Circuit Gilles Villeneuve,Canada,19.0,2.0,43291.0,80999.02898550725,88,9,34,17.4,17.4,0.0,0,0
867,808,207,20,13.0,13,0.0,57,6332520.0,187.125,1,2012,12,European Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,valencia,Valencia Street Circuit,Spain,20.0,4.0,94157.0,111096.84210526316,88,9,32,18.0,18.0,0.0,0,0
868,808,207,18,,24,0.0,0,,204.902,5,2012,9,British Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,silverstone,Silverstone Circuit,UK,19.0,0.0,0.0,99214.30769230769,88,9,28,17.0,17.0,0.0,0,0
869,808,207,18,16.0,16,0.0,66,,205.837,11,2012,10,German Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,hockenheimring,Hockenheimring,Germany,20.0,3.0,56479.0,83492.09090909091,88,9,7,18.6,18.6,0.0,0,0
870,808,207,20,19.0,19,0.0,67,,179.981,12,2012,11,Hungarian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,hungaroring,Hungaroring,Hungary,20.0,3.0,62177.0,90846.55223880598,88,9,8,18.4,18.4,0.0,0,0
871,808,207,19,14.0,14,0.0,43,,215.985,11,2012,13,Belgian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,spa,Circuit de Spa-Francorchamps,Belgium,20.0,2.0,47152.0,124949.46511627907,88,9,30,18.2,18.2,0.0,0,0
872,808,207,18,15.0,15,0.0,52,,234.149,11,2012,14,Italian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,monza,Autodromo Nazionale di Monza,Italy,19.0,2.0,44993.0,92356.13461538461,88,9,19,17.2,17.2,0.0,0,0
873,808,207,18,19.0,19,0.0,57,,158.613,12,2012,15,Singapore Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,marina_bay,Marina Bay Street Circuit,Singapore,19.0,4.0,138048.0,127353.0,88,9,16,17.6,17.6,0.0,0,0
874,808,207,22,17.0,17,0.0,52,,212.572,11,2012,22,Japanese Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,suzuka,Suzuka Circuit,Japan,23.0,3.0,56985.0,104333.94230769231,88,9,31,16.6,16.6,0.0,0,0
875,808,207,18,16.0,16,0.0,54,,192.49,11,2012,35,Korean Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,yeongam,Korean International Circuit,Korea,19.0,2.0,43859.0,108359.57407407407,88,9,36,16.8,16.8,0.0,0,0
876,808,207,19,17.0,17,0.0,59,,202.384,11,2012,68,Indian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,buddh,Buddh International Circuit,India,19.0,1.0,22445.0,93940.28813559322,88,9,4,16.2,16.2,0.0,0,0
877,808,207,20,16.0,16,0.0,55,6423262.0,184.606,1,2012,24,Abu Dhabi Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,yas_marina,Yas Marina Circuit,UAE,21.0,1.0,20769.0,116786.58181818182,88,9,35,16.8,16.8,0.0,0,0
878,808,207,21,17.0,17,0.0,55,,193.017,11,2012,69,United States Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,americas,Circuit of the Americas,USA,21.0,1.0,22762.0,106086.8,88,9,1,17.0,17.0,0.0,0,0
879,808,207,19,11.0,11,0.0,70,,192.633,11,2012,18,Brazilian Grand Prix,petrov,Vitaly,Petrov,Russian,Vitaly Petrov,caterham,Caterham,interlagos,Autódromo José Carlos Pace,Brazil,19.0,3.0,73185.0,90427.25714285714,88,9,11,16.6,16.6,0.0,0,0
337,810,166,22,,23,0.0,2,,175.295,9,2010,3,Bahrain Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,bahrain,Bahrain International Circuit,Bahrain,22.0,0.0,0.0,134237.5,40,36,2,11.023933506909673,20.8,0.0,0,0
338,810,166,24,,16,0.0,26,,197.613,9,2010,1,Australian Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,albert_park,Albert Park Grand Prix Circuit,Australia,22.0,0.0,0.0,150429.1923076923,40,36,0,23.0,21.4,0.0,0,0
339,810,166,24,14.0,14,0.0,53,,193.315,13,2010,2,Malaysian Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,sepang,Sepang International Circuit,Malaysia,24.0,0.0,0.0,107612.88679245283,40,36,26,19.5,21.0,0.0,0,0
340,810,166,22,,19,0.0,8,,173.376,8,2010,17,Chinese Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,shanghai,Shanghai International Circuit,China,22.0,0.0,0.0,235357.875,40,36,27,17.666666666666668,19.2,0.0,0,0
341,810,166,23,19.0,19,0.0,62,,186.398,14,2010,4,Spanish Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,catalunya,Circuit de Barcelona-Catalunya,Spain,22.0,0.0,0.0,93880.93548387097,40,36,5,18.0,19.2,0.0,0,0
342,810,166,21,,20,0.0,25,,146.179,36,2010,6,Monaco Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,monaco,Circuit de Monaco,Monaco,21.0,0.0,0.0,92278.65217391304,40,36,18,18.2,18.2,0.0,0,0
343,810,166,23,19.0,19,0.0,55,,206.062,13,2010,5,Turkish Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,istanbul,Istanbul Park,Turkey,23.0,0.0,0.0,97668.41818181818,40,36,12,17.6,17.6,0.0,0,0
344,810,166,23,19.0,19,0.0,65,,191.605,15,2010,7,Canadian Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,villeneuve,Circuit Gilles Villeneuve,Canada,23.0,0.0,0.0,86759.64615384616,40,36,34,18.2,18.2,0.0,0,0
345,810,166,21,17.0,17,0.0,56,,190.485,11,2010,12,European Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,valencia,Valencia Street Circuit,Spain,21.0,0.0,0.0,109283.17857142857,40,36,32,19.2,19.2,0.0,0,0
346,810,166,22,,24,0.0,9,,210.725,9,2010,9,British Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,silverstone,Silverstone Circuit,UK,22.0,0.0,0.0,105505.0,40,36,28,18.8,18.8,0.0,0,0
347,810,166,24,,21,0.0,50,,204.037,6,2010,10,German Grand Prix,grassi,Lucas,di Grassi,Brazilian,Lucas di Grassi,virgin,Virgin,hockenheimring,Hockenheimring,Germany,24.0,0.0,0.0,84744.58,40,36,7,19.8,19.8,0.0,0,0
